,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,census_fips,price,crime_count,census_tract_fips
179,0BcmouUOqQrQn_frFtjLcg,evies-tamales-detroit,Evie's Tamales,https://s3-media2.fl.yelpcdn.com/bphoto/5VkdF0Z3maE-feJcTOR4gw/o.jpg,False,https://www.yelp.com/biz/evies-tamales-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,151,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 42.3231692, 'longitude': -83.08574}",['delivery'],"{'address1': '3454 Bagley St', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48216', 'country': 'US', 'state': 'MI', 'display_address': ['3454 Bagley St', 'Detroit, MI 48216']}",13138435056.0,(313) 843-5056,4380.402516380835,261635211001015.0,$,0.0,521100
180,66uDmJARvEPRh93Hh_CbqA,little-caesars-pizza-highland-park,Little Caesar's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/ZmAOTLnCNq0Ig02etFTUyw/o.jpg,False,https://www.yelp.com/biz/little-caesars-pizza-highland-park?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,6,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.0,"{'latitude': 42.402472, 'longitude': -83.094613}",[],"{'address1': '13222 Woodward Ave', 'address2': '', 'address3': '', 'city': 'Highland Park', 'zip_code': '48203', 'country': 'US', 'state': 'MI', 'display_address': ['13222 Woodward Ave', 'Highland Park, MI 48203']}",13138696300.0,(313) 869-6300,4463.75893325103,261635536012010.0,$,0.0,553601
181,jDHPcMstUfhnbp-4dVm7YQ,savannahblue-detroit-2,SavannahBlue,https://s3-media1.fl.yelpcdn.com/bphoto/mNg6TI6O8kyrWK-s2_Un9A/o.jpg,False,https://www.yelp.com/biz/savannahblue-detroit-2?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,549,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 42.3341913, 'longitude': -83.05233}","['delivery', 'pickup']","{'address1': '1431 Times Square', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['1431 Times Square', 'Detroit, MI 48226']}",13139260783.0,(313) 926-0783,4465.030119998023,261635207002007.0,$$,1.0,520700
182,7iRuYruKlpJ63ZQZK58AXA,sting-gentlemens-club-detroit,Sting Gentlemen's Club,,False,https://www.yelp.com/biz/sting-gentlemens-club-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,2,"[{'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 42.3310051, 'longitude': -83.1247482}",[],"{'address1': '6609 Michigan Ave', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48210', 'country': 'US', 'state': 'MI', 'display_address': ['6609 Michigan Ave', 'Detroit, MI 48210']}",12487597314.0,(248) 759-7314,4473.192798854822,261635257001002.0,$$$,1.0,525700
183,2vxXaUILZwBe9OTZ7KA-_w,motor-city-sports-bar-hamtramck,Motor City Sports Bar,https://s3-media3.fl.yelpcdn.com/bphoto/PJIF1ZaNbwQEm5uPg5orkw/o.jpg,False,https://www.yelp.com/biz/motor-city-sports-bar-hamtramck?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,28,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 42.3926963806152, 'longitude': -83.0547180175781}",['delivery'],"{'address1': '9122 Joseph Campau St', 'address2': '', 'address3': '', 'city': 'Hamtramck', 'zip_code': '48212', 'country': 'US', 'state': 'MI', 'display_address': ['9122 Joseph Campau St', 'Hamtramck, MI 48212']}",13138754710.0,(313) 875-4710,4477.684044276651,261635528012004.0,$,0.0,552801
184,X9Uep5qXDC_GKuX9XvXEbg,red-dunn-kitchen-detroit-2,Red Dunn Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/oV9MRPmClW_ktSBx0uBXEw/o.jpg,False,https://www.yelp.com/biz/red-dunn-kitchen-detroit-2?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,182,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 42.327004745177675, 'longitude': -83.06504034319701}",['delivery'],"{'address1': '1331 Trumbull Ave', 'address2': 'Ste 100', 'address3': '', 'city': 'Detroit', 'zip_code': '48216', 'country': 'US', 'state': 'MI', 'display_address': ['1331 Trumbull Ave', 'Ste 100', 'Detroit, MI 48216']}",13138879477.0,(313) 887-9477,4477.587049114467,261639853001001.0,$$,3.0,985300
185,fb2TGeYOov5W4CUP_nYBqg,buddys-pizza-downtown-downtown-detroit,Buddy's Pizza - Downtown,https://s3-media2.fl.yelpcdn.com/bphoto/SJ_FDGJKn-4vnQOYrHA7Ow/o.jpg,False,https://www.yelp.com/biz/buddys-pizza-downtown-downtown-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,142,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 42.3361989785321, 'longitude': -83.0495368518519}",[],"{'address1': '1565 Broadway St', 'address2': '', 'address3': None, 'city': 'Downtown Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['1565 Broadway St', 'Downtown Detroit, MI 48226']}",13137651500.0,(313) 765-1500,4482.760946392881,261635172001040.0,$$,7.0,517200
186,KA93XMuciP9L_I4gOTxWoA,the-painted-lady-hamtramck,The Painted Lady,https://s3-media4.fl.yelpcdn.com/bphoto/sfuu-PF4cMrOe1DDJnlyZg/o.jpg,False,https://www.yelp.com/biz/the-painted-lady-hamtramck?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,41,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 42.39194, 'longitude': -83.05373}",[],"{'address1': '2930 Jacob St', 'address2': '', 'address3': '', 'city': 'Hamtramck', 'zip_code': '48212', 'country': 'US', 'state': 'MI', 'display_address': ['2930 Jacob St', 'Hamtramck, MI 48212']}",13138742991.0,(313) 874-2991,4483.973135008579,261635528012006.0,$,0.0,552801
187,iG8qiKy9ZW4o5N9VQZ8Aqg,ashe-coffee-detroit-5,Ashe Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/FTDtOvAaHtaZ-FztLK60Bg/o.jpg,False,https://www.yelp.com/biz/ashe-coffee-detroit-5?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,93,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",4.5,"{'latitude': 42.3360655456781, 'longitude': -83.0489661544561}",[],"{'address1': '1555 Broadway St', 'address2': None, 'address3': '', 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['1555 Broadway St', 'Detroit, MI 48226']}",,,4486.058277930208,261635172001040.0,$$,7.0,517200
188,eRCQMWE2tNuN7hXKUUfymA,flame-grill-detroit,Flame Grill,,False,https://www.yelp.com/biz/flame-grill-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",1.0,"{'latitude': 42.335701, 'longitude': -83.0497971}",[],"{'address1': '1570 Woodward Ave', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['1570 Woodward Ave', 'Detroit, MI 48226']}",13139623466.0,(313) 962-3466,4486.035169589994,261635172001040.0, ,7.0,517200
189,FwdtA4P37dENffycfT_xtA,detroit-sports-bar-and-grille-detroit,Detroit Sports Bar and Grille,https://s3-media2.fl.yelpcdn.com/bphoto/agR6-_3nNGCryiCYOZUZXg/o.jpg,False,https://www.yelp.com/biz/detroit-sports-bar-and-grille-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,25,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,"{'latitude': 42.335707, 'longitude': -83.0498001}","['delivery', 'pickup']","{'address1': '1570 Woodward Ave', 'address2': None, 'address3': '', 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['1570 Woodward Ave', 'Detroit, MI 48226']}",13136722073.0,(313) 672-2073,4486.035169589994,261635172001040.0, ,7.0,517200
190,MzVXGCgT7meOwH_LPy7bUA,dooped-donuts-detroit-2,Dooped Donuts,https://s3-media4.fl.yelpcdn.com/bphoto/PNafLkeJe306-YbMRE3j0A/o.jpg,False,https://www.yelp.com/biz/dooped-donuts-detroit-2?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,11,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 42.33608, 'longitude': -83.04924}",[],"{'address1': '1555 Broadway St', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['1555 Broadway St', 'Detroit, MI 48226']}",13136722070.0,(313) 672-2070,4486.0582779297465,261635172001040.0, ,7.0,517200
191,6KrPgp4QjUC5SIWk5hBtQQ,kfc-highland-park-2,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/jjdtJH88-uKGU_r4FXo5aQ/o.jpg,False,https://www.yelp.com/biz/kfc-highland-park-2?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,4,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 42.4026414689035, 'longitude': -83.095555}","['delivery', 'pickup']","{'address1': '13253 Woodward Ave', 'address2': None, 'address3': None, 'city': 'Highland Park', 'zip_code': '48203', 'country': 'US', 'state': 'MI', 'display_address': ['13253 Woodward Ave', 'Highland Park, MI 48203']}",13138680050.0,(313) 868-0050,4488.385343510657,261635538002000.0,$,0.0,553800
192,iE3YtLuvjUa0OG90gcApQQ,taquería-chilango-detroit,Taquería Chilango,https://s3-media2.fl.yelpcdn.com/bphoto/wMICOhqAJe6ySHOadabvZA/o.jpg,False,https://www.yelp.com/biz/taquer%C3%ADa-chilango-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,2,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,"{'latitude': 42.3220302, 'longitude': -83.0911338}",[],"{'address1': '3923 W Vernor Hwy', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48216', 'country': 'US', 'state': 'MI', 'display_address': ['3923 W Vernor Hwy', 'Detroit, MI 48216']}",,,4490.994734694032,261635234001002.0, ,0.0,523400
193,qTP6eoRXH_A4lOTmUqoUdQ,the-madison-building-detroit,The Madison Building,https://s3-media4.fl.yelpcdn.com/bphoto/jabcwtPDjckYNQ4wim5TiQ/o.jpg,False,https://www.yelp.com/biz/the-madison-building-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,9,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,"{'latitude': 42.3361968141098, 'longitude': -83.0493451542056}",[],"{'address1': '1555 Broadway St', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['1555 Broadway St', 'Detroit, MI 48226']}",,,4494.895307168952,261635172001040.0, ,7.0,517200
194,4ZjXIIpyfAnbHaOjbk3KFQ,elwood-bar-and-grill-detroit,Elwood Bar & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/UDvfOG8c3Ps_4fXEXtF9cw/o.jpg,False,https://www.yelp.com/biz/elwood-bar-and-grill-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,58,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.5,"{'latitude': 42.33855, 'longitude': -83.04665}",['delivery'],"{'address1': '300 E Adams Ave', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['300 E Adams Ave', 'Detroit, MI 48226']}",13139622337.0,(313) 962-2337,4495.908399454578,261635172001020.0,$$,0.0,517200
195,UIBuQD0tyFynCsi5tRdNEQ,el-comal-detroit,El Comal,https://s3-media3.fl.yelpcdn.com/bphoto/ypDyHn7RFfxujpGpxzfInw/o.jpg,False,https://www.yelp.com/biz/el-comal-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,2,"[{'alias': 'latin', 'title': 'Latin American'}]",4.5,"{'latitude': 42.321979, 'longitude': -83.09185}",[],"{'address1': '3970 W Vernor Hwy', 'address2': None, 'address3': '', 'city': 'Detroit', 'zip_code': '48216', 'country': 'US', 'state': 'MI', 'display_address': ['3970 W Vernor Hwy', 'Detroit, MI 48216']}",13138417753.0,(313) 841-7753,4497.246223485223,261635234002001.0, ,0.0,523400
196,rSqrcB2VOBOWEf0FdIdZOg,cadillac-café-detroit-2,Cadillac Café,https://s3-media3.fl.yelpcdn.com/bphoto/KUQCBKlL1dfuKxUHeZfueg/o.jpg,False,https://www.yelp.com/biz/cadillac-caf%C3%A9-detroit-2?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,23,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]",3.5,"{'latitude': 42.3365857, 'longitude': -83.0488491}",[],"{'address1': '1526 Broadway St', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['1526 Broadway St', 'Detroit, MI 48226']}",13133073123.0,(313) 307-3123,4498.253586056993,261635172001030.0,$$,4.0,517200
197,NhqrYxqeB2uQgQKYLdCIWQ,la-jalisciense-detroit,La Jalisciense,https://s3-media1.fl.yelpcdn.com/bphoto/xBRsdmkEDuRCALC386iRCw/o.jpg,False,https://www.yelp.com/biz/la-jalisciense-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,51,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 42.3219277143739, 'longitude': -83.0913281528226}","['delivery', 'pickup']","{'address1': '3923 W Vernor Hwy', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48209', 'country': 'US', 'state': 'MI', 'display_address': ['3923 W Vernor Hwy', 'Detroit, MI 48209']}",13135510522.0,(313) 551-0522,4502.465804877935,261635234001002.0,$,0.0,523400
198,J0vm5H95vKFMh6SCTcwGJw,la-pecora-nera-detroit,La Pecora Nera,https://s3-media2.fl.yelpcdn.com/bphoto/NiUsI9OWpiARBIrGMzL6Ig/o.jpg,False,https://www.yelp.com/biz/la-pecora-nera-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,86,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'gelato', 'title': 'Gelato'}]",4.5,"{'latitude': 42.33491, 'longitude': -83.05045}","['delivery', 'pickup']","{'address1': '1514 Washington Blvd', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['1514 Washington Blvd', 'Detroit, MI 48226']}",13133153040.0,(313) 315-3040,4509.090047817703,261635207002001.0,$,2.0,520700
199,mELjS1awa_siKV0dO1uKBg,polka-dot-hamtramck,Polka Dot,,False,https://www.yelp.com/biz/polka-dot-hamtramck?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,3,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 42.3967428401305, 'longitude': -83.0617125709121}",[],"{'address1': '2363 Yemans St', 'address2': '', 'address3': None, 'city': 'Hamtramck', 'zip_code': '48212', 'country': 'US', 'state': 'MI', 'display_address': ['2363 Yemans St', 'Hamtramck, MI 48212']}",,,4510.374366673246,261635522002006.0, ,0.0,552200
200,_dDNMlOcGzQ0SyZt65vS3A,port-bar-hamtramck,Port Bar,https://s3-media2.fl.yelpcdn.com/bphoto/m61ZW8GAC5hd-QQwVGw4JQ/o.jpg,False,https://www.yelp.com/biz/port-bar-hamtramck?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,3,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",2.0,"{'latitude': 42.3948364257812, 'longitude': -83.0561141967773}",[],"{'address1': '9420 Joseph Campau St', 'address2': '', 'address3': '', 'city': 'Hamtramck', 'zip_code': '48211', 'country': 'US', 'state': 'MI', 'display_address': ['9420 Joseph Campau St', 'Hamtramck, MI 48211']}",13134432952.0,(313) 443-2952,4595.490476671852,261635523003003.0,$,0.0,552300
201,z_Xl1wZbVk5L7i7_DIbqJA,telway-hamburgers-detroit,Telway Hamburgers,https://s3-media2.fl.yelpcdn.com/bphoto/6n6qRZMDUl8k8kzJPIW1tg/o.jpg,False,https://www.yelp.com/biz/telway-hamburgers-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,111,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 42.33139, 'longitude': -83.12787}",['delivery'],"{'address1': '6820 Michigan Ave', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48210', 'country': 'US', 'state': 'MI', 'display_address': ['6820 Michigan Ave', 'Detroit, MI 48210']}",13138432146.0,(313) 843-2146,4600.784240881993,261635258001003.0,$,12.0,525800
202,v_UPHNKjPPUZuNJapM60-A,huddle-soft-serve-detroit,Huddle Soft Serve,https://s3-media2.fl.yelpcdn.com/bphoto/DJsHsaFD_ekC1q1peyYhEg/o.jpg,False,https://www.yelp.com/biz/huddle-soft-serve-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,49,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'latitude': 42.335024, 'longitude': -83.048969}",[],"{'address1': '2 John R St', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['2 John R St', 'Detroit, MI 48226']}",,,4603.720838771062,261635172001041.0,$,5.0,517200
203,A6jupXYlmItDjShB7veLqQ,hamtramck-historical-museum-hamtramck,Hamtramck Historical Museum,https://s3-media3.fl.yelpcdn.com/bphoto/Qqb2p--nZ8IhSPzm9R1O6w/o.jpg,False,https://www.yelp.com/biz/hamtramck-historical-museum-hamtramck?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,3,"[{'alias': 'museums', 'title': 'Museums'}]",5.0,"{'latitude': 42.3954277, 'longitude': -83.0570984}",[],"{'address1': '9525 Jos Campau Ave', 'address2': '', 'address3': '', 'city': 'Hamtramck', 'zip_code': '48212', 'country': 'US', 'state': 'MI', 'display_address': ['9525 Jos Campau Ave', 'Hamtramck, MI 48212']}",13138935027.0,(313) 893-5027,4606.782978530294,261635522001005.0, ,0.0,552200
204,tm_Jf_-fw6fviIC8TJySKw,book-tower-detroit,Book Tower,https://s3-media2.fl.yelpcdn.com/bphoto/n3MnZ5HjnughS1lizurbNQ/o.jpg,False,https://www.yelp.com/biz/book-tower-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,2,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,"{'latitude': 42.3329919876354, 'longitude': -83.0514498800039}",[],"{'address1': '1265 Washington Blvd', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['1265 Washington Blvd', 'Detroit, MI 48226']}",18554311100.0,(855) 431-1100,4610.448599063262,261635207001004.0, ,0.0,520700
205,uaNQ4J-MR_hsS-7DC3Vu2A,the-brakeman-detroit,The Brakeman,https://s3-media2.fl.yelpcdn.com/bphoto/BvGsd947qCoOWkAFfMQO2w/o.jpg,False,https://www.yelp.com/biz/the-brakeman-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,88,"[{'alias': 'beerbar', 'title': 'Beer Bar'}]",3.5,"{'latitude': 42.335183, 'longitude': -83.048651}",[],"{'address1': '22 John R St', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['22 John R St', 'Detroit, MI 48226']}",,,4611.714942140898,261635172001041.0, ,5.0,517200
206,KIgd96wBrHW5JslTjzDDzA,joses-tacos-detroit-3,Jose's Tacos,https://s3-media3.fl.yelpcdn.com/bphoto/LyOJCHdt6UNmuy65Rza2JA/o.jpg,False,https://www.yelp.com/biz/joses-tacos-detroit-3?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,33,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 42.346571, 'longitude': -83.03906923250804}",[],"{'address1': '2510 Market St', 'address2': 'Ste1', 'address3': None, 'city': 'Detroit', 'zip_code': '48207', 'country': 'US', 'state': 'MI', 'display_address': ['2510 Market St', 'Ste1', 'Detroit, MI 48207']}",13136381782.0,(313) 638-1782,4614.7218257062295,261635189001055.0, ,2.0,518900
207,YnNxeN1q8VfIdH2alMRJlA,srodeks-campau-quality-sausage-hamtramck,Srodek's Campau Quality Sausage,https://s3-media1.fl.yelpcdn.com/bphoto/na6kMVIZBqxYrSWNbn_NZA/o.jpg,False,https://www.yelp.com/biz/srodeks-campau-quality-sausage-hamtramck?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,63,"[{'alias': 'polish', 'title': 'Polish'}]",4.5,"{'latitude': 42.395791, 'longitude': -83.0574878}",[],"{'address1': '9601 Joseph Campau', 'address2': '', 'address3': '', 'city': 'Hamtramck', 'zip_code': '48212', 'country': 'US', 'state': 'MI', 'display_address': ['9601 Joseph Campau', 'Hamtramck, MI 48212']}",13138718080.0,(313) 871-8080,4619.022142771597,261635522001004.0,$$,0.0,552200
208,Lpd-BQ1EAF91koFnfV_ZuQ,lagerhaus-detroit,Lagerhaus,https://s3-media3.fl.yelpcdn.com/bphoto/LNK83JoF3SGu-XihOpovgQ/o.jpg,False,https://www.yelp.com/biz/lagerhaus-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,15,"[{'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,"{'latitude': 42.347418602441, 'longitude': -83.0385083749198}",[],"{'address1': '1529 Adelaide St', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48207', 'country': 'US', 'state': 'MI', 'display_address': ['1529 Adelaide St', 'Detroit, MI 48207']}",,,4620.68802063293,261635189001050.0, ,1.0,518900
209,UlKyALmQPQMi3O1Cbd5Usg,detroit-beer-exchange-detroit-2,Detroit Beer Exchange,https://s3-media4.fl.yelpcdn.com/bphoto/-Z5VheUl-E7_7rhCJQttwg/o.jpg,False,https://www.yelp.com/biz/detroit-beer-exchange-detroit-2?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,37,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 42.33347619744264, 'longitude': -83.05062146889104}","['delivery', 'pickup']","{'address1': '1260 Washington Blvd', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['1260 Washington Blvd', 'Detroit, MI 48226']}",13136382361.0,(313) 638-2361,4620.994034633735,261635207001002.0,$$,0.0,520700
